directory,ID,styles
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17275.jpg,17275,[0.24880876 0.05642711 0.19027711 0.13360786 0.37087914]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16914.jpg,16914,[0.30560723 0.04220579 0.3018634  0.15883951 0.19148408]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15663.jpg,15663,[0.22895882 0.06403849 0.17204629 0.12809867 0.40685776]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15392.jpg,15392,[0.30650902 0.15445672 0.14108634 0.0542434  0.34370458]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15926.jpg,15926,[0.25904775 0.05406984 0.19747303 0.13555206 0.35385734]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15489.jpg,15489,[0.1992204  0.15603548 0.2767809  0.08090332 0.28705984]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15592.jpg,15592,[0.24099427 0.13462646 0.33719456 0.09044707 0.19673774]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15929.jpg,15929,[0.2420996  0.05808143 0.185473   0.13212106 0.38222486]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15543.jpg,15543,[0.16999134 0.13663259 0.22185566 0.08148358 0.3900368 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15342.jpg,15342,[0.23241366 0.07141607 0.3629578  0.14846961 0.18474287]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16126.jpg,16126,[0.2254198  0.14422484 0.3169063  0.08765067 0.2257984 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15475.jpg,15475,[0.19382757 0.18378566 0.20271811 0.06195044 0.35771817]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15837.jpg,15837,[0.22043277 0.0801211  0.1579649  0.13039805 0.4110832 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15345.jpg,15345,[0.3041657  0.04422607 0.27608582 0.1543273  0.22119518]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15903.jpg,15903,[0.30048645 0.04590077 0.24756221 0.1482379  0.25781262]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15460.jpg,15460,[0.18094267 0.14684281 0.24801196 0.07915381 0.3450488 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17158.jpg,17158,[0.35773852 0.30317187 0.08762546 0.03714215 0.21432191]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15343.jpg,15343,[0.18660289 0.1670327  0.22335985 0.06845418 0.35455033]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15943.jpg,15943,[0.20215544 0.08654115 0.28478435 0.13346528 0.29305387]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17027.jpg,17027,[0.17648733 0.3515563  0.17525376 0.07604138 0.22066121]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15473.jpg,15473,[0.30544698 0.04201371 0.30471873 0.15930174 0.18851875]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15444.jpg,15444,[0.23198391 0.06963082 0.16713454 0.13563685 0.39561385]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15898.jpg,15898,[0.2861126  0.10763963 0.1195111  0.19787844 0.2888582 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15734.jpg,15734,[0.23663406 0.05968555 0.18135256 0.13069813 0.3916297 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15405.jpg,15405,[0.29946342 0.04637003 0.24953668 0.14888072 0.25574917]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15718.jpg,15718,[0.17525223 0.14234033 0.23710911 0.07900678 0.36629152]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15894.jpg,15894,[0.17086954 0.10702509 0.27220467 0.10947842 0.3404223 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15464.jpg,15464,[0.23570605 0.13835575 0.33013397 0.08950691 0.20629734]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15538.jpg,15538,[0.22549205 0.1477605  0.27009326 0.1087115  0.24794272]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15850.jpg,15850,[0.28203028 0.04807742 0.33863026 0.16699825 0.16426371]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15322.jpg,15322,[0.17893049 0.17340058 0.2002479  0.07654945 0.3708715 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17254.jpg,17254,[0.28837475 0.04877397 0.22254382 0.14236593 0.29794157]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15511.jpg,15511,[0.22254391 0.07453573 0.1612014  0.12881446 0.41290444]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15317.jpg,15317,[0.18553393 0.15969291 0.21466142 0.06905205 0.37105972]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17329.jpg,17329,[0.2847502  0.04927657 0.21796708 0.14109522 0.3069109 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17041.jpg,17041,[0.3039395  0.04138283 0.3159948  0.16061775 0.17806515]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15491.jpg,15491,[0.24764426 0.05665818 0.18948449 0.13329904 0.37291405]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16018.jpg,16018,[0.3036689  0.04089613 0.3209343  0.16092323 0.17357746]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17012.jpg,17012,[0.2183631  0.08776829 0.1537982  0.13262157 0.4074489 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15785.jpg,15785,[0.28550908 0.10720186 0.11966777 0.19775212 0.2898691 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15513.jpg,15513,[0.22386919 0.07135478 0.1636179  0.1281268  0.4130313 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17086.jpg,17086,[0.2295087  0.0635777  0.17282203 0.12825029 0.40584138]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15832.jpg,15832,[0.23136951 0.07945642 0.16843696 0.13687131 0.38386583]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15889.jpg,15889,[0.24421492 0.05751409 0.1869487  0.13258427 0.378738  ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15514.jpg,15514,[0.22729585 0.06585194 0.16950655 0.12782137 0.4095243 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17379.jpg,17379,[0.22828954 0.0938114  0.14784288 0.1499916  0.3800646 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15358.jpg,15358,[0.22071233 0.0799449  0.15774083 0.13027017 0.41133177]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15583.jpg,15583,[0.22145106 0.07991283 0.15826543 0.13079035 0.40958032]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16961.jpg,16961,[0.23455764 0.1385919  0.3289009  0.08948847 0.20846118]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15530.jpg,15530,[0.181661   0.15289295 0.21481346 0.07206763 0.37856495]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17296.jpg,17296,[0.22398801 0.14473127 0.31513423 0.08741938 0.22872716]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15354.jpg,15354,[0.19458121 0.15795864 0.26671886 0.07921539 0.3015259 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17169.jpg,17169,[0.2909332  0.04542268 0.3274055  0.16425918 0.17197943]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15442.jpg,15442,[0.1876364  0.16421439 0.20767133 0.06712309 0.37335476]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16129.jpg,16129,[0.19509017 0.18368553 0.19691466 0.06116515 0.36314446]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16075.jpg,16075,[0.19372706 0.18488066 0.20370942 0.06201176 0.35567117]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15430.jpg,15430,[0.19352661 0.17739663 0.20140147 0.06299872 0.36467662]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15749.jpg,15749,[0.2847758  0.04932153 0.21792871 0.14122154 0.30675247]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15276.jpg,15276,[0.30524683 0.04178725 0.30769378 0.1597014  0.1855707 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15463.jpg,15463,[0.28154695 0.04984118 0.21491295 0.1403015  0.31339735]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15846.jpg,15846,[0.22250642 0.14506626 0.31334272 0.08723757 0.23184696]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15607.jpg,15607,[0.18919209 0.17343935 0.21720967 0.06617501 0.35398388]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15924.jpg,15924,[0.2234931  0.0785545  0.16061628 0.13143715 0.40589902]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15414.jpg,15414,[0.19378395 0.17953801 0.19792736 0.06209635 0.36665434]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17127.jpg,17127,[0.22806405 0.0650089  0.17064644 0.1279608  0.40831986]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17213.jpg,17213,[0.30367312 0.04089244 0.3209506  0.16092288 0.17356099]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15709.jpg,15709,[0.23415385 0.13933283 0.32809606 0.08924948 0.2091678 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15691.jpg,15691,[0.21952946 0.08358211 0.15571605 0.13131955 0.40985283]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17083.jpg,17083,[0.22444548 0.07948325 0.36785942 0.13721322 0.19099872]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15913.jpg,15913,[0.19279642 0.17845243 0.20325734 0.06289966 0.36259416]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15792.jpg,15792,[0.3040562  0.04440374 0.2710612  0.15325406 0.22722481]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17189.jpg,17189,[0.30363616 0.04087534 0.32120785 0.16094218 0.1733385 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15296.jpg,15296,[0.21393825 0.17239363 0.18951371 0.06411249 0.3600419 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17293.jpg,17293,[0.30303356 0.04125052 0.3201201  0.16105178 0.17454399]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15440.jpg,15440,[0.19760695 0.18459718 0.19717892 0.06116224 0.35945466]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15503.jpg,15503,[0.18724215 0.1641697  0.21514072 0.06767626 0.36577117]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15552.jpg,15552,[0.18735433 0.16460964 0.20321266 0.06711785 0.37770554]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15650.jpg,15650,[0.29865533 0.04643074 0.23974834 0.1464756  0.26869002]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16090.jpg,16090,[0.22199874 0.07592533 0.16022855 0.12913929 0.41270807]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15526.jpg,15526,[0.22295555 0.07355541 0.16192369 0.12860669 0.41295862]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15267.jpg,15267,[0.19284797 0.12194898 0.29820624 0.09877944 0.28821746]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17134.jpg,17134,[0.19572695 0.15386842 0.2716209  0.08073337 0.29805034]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15791.jpg,15791,[0.23868574 0.05898048 0.18270157 0.13123879 0.38839346]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15496.jpg,15496,[0.19395736 0.1849659  0.20281467 0.06181313 0.35644895]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16088.jpg,16088,[0.3014382  0.04558862 0.252432   0.14931458 0.2512266 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15641.jpg,15641,[0.19563122 0.19718234 0.19395378 0.0617202  0.35151237]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15387.jpg,15387,[0.22128604 0.07890547 0.15863314 0.1301562  0.41101906]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17059.jpg,17059,[0.22307126 0.07326104 0.16213495 0.12853022 0.41300252]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17112.jpg,17112,[0.21774289 0.16410679 0.19209129 0.06519582 0.36086327]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15604.jpg,15604,[0.2738987  0.05713788 0.2551393  0.1518168  0.26200733]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17156.jpg,17156,[0.21852557 0.07414816 0.16792196 0.12854092 0.4108633 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17297.jpg,17297,[0.30355635 0.04091553 0.32114157 0.16096054 0.17342603]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17123.jpg,17123,[0.22162998 0.07691455 0.1595579  0.12938055 0.41251707]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15920.jpg,15920,[0.22876628 0.06421112 0.17179362 0.12805168 0.4071772 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16053.jpg,16053,[0.19218858 0.15940651 0.2608004  0.07807482 0.30952972]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15804.jpg,15804,[0.22166392 0.07339977 0.16397071 0.12848051 0.41248515]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15992.jpg,15992,[0.18702267 0.16126357 0.24761894 0.07524567 0.32884923]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17104.jpg,17104,[0.18633097 0.16438887 0.20033371 0.0678726  0.38107386]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17380.jpg,17380,[0.22212142 0.07594912 0.16028944 0.12925583 0.41238415]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15279.jpg,15279,[0.22947809 0.06371222 0.17264882 0.12833662 0.40582424]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15704.jpg,15704,[0.23109166 0.14049184 0.32449773 0.08893309 0.21498567]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15835.jpg,15835,[0.18515341 0.16079041 0.22098172 0.06939022 0.3636843 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15488.jpg,15488,[0.22474135 0.14453305 0.31602883 0.08752104 0.22717573]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16910.jpg,16910,[0.30362505 0.04087061 0.32128164 0.16094783 0.17327482]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17106.jpg,17106,[0.29714513 0.04680669 0.23519596 0.14548391 0.27536836]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16106.jpg,16106,[0.23170422 0.08269259 0.15546581 0.14593142 0.38420594]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15615.jpg,15615,[0.22173846 0.07662578 0.15975045 0.12931077 0.41257447]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15582.jpg,15582,[0.19851099 0.19532292 0.19140522 0.05854473 0.3562161 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17225.jpg,17225,[0.22787027 0.06532837 0.17034316 0.12797087 0.40848732]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16104.jpg,16104,[0.21393192 0.07454624 0.17592587 0.12847485 0.4071211 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15856.jpg,15856,[0.302384   0.04122259 0.322444   0.16131146 0.17263792]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15705.jpg,15705,[0.2054905  0.13291004 0.3026365  0.09183981 0.26712304]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17256.jpg,17256,[0.18350238 0.1595539  0.23188958 0.07188792 0.35316628]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15280.jpg,15280,[0.19327244 0.18240876 0.2068541  0.06369198 0.35377267]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17108.jpg,17108,[0.30005902 0.04618499 0.245766   0.14807774 0.25991228]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15290.jpg,15290,[0.21122122 0.14990257 0.29755858 0.08473913 0.2565785 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17241.jpg,17241,[0.19385749 0.1815829  0.2009801  0.06197689 0.36160266]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15269.jpg,15269,[0.2238573  0.07138191 0.16359535 0.12813172 0.4130337 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15419.jpg,15419,[0.30476785 0.04393013 0.27768916 0.15456222 0.21905066]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15351.jpg,15351,[0.18919656 0.1674248  0.20866914 0.06624494 0.36846453]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17146.jpg,17146,[0.23919845 0.05883159 0.18311794 0.13140276 0.38744926]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15455.jpg,15455,[0.18273394 0.15722954 0.2309204  0.07222706 0.35688904]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15556.jpg,15556,[0.30390608 0.04450302 0.26915595 0.15285796 0.22957702]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15521.jpg,15521,[0.29576647 0.04715239 0.23211461 0.14470327 0.28026327]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15840.jpg,15840,[0.23697673 0.11609772 0.34768045 0.10103977 0.19820528]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16110.jpg,16110,[0.23761266 0.13645095 0.3330223  0.09005197 0.20286208]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15486.jpg,15486,[0.23431523 0.13917294 0.32834297 0.08929291 0.2088759 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15662.jpg,15662,[0.19207206 0.17525059 0.20279464 0.06348773 0.3663951 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15652.jpg,15652,[0.30360666 0.04087399 0.32131356 0.16095385 0.17325191]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15952.jpg,15952,[0.22106785 0.07832867 0.15875247 0.12974809 0.4121029 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17381.jpg,17381,[0.18527715 0.23903953 0.19022891 0.07589412 0.30956033]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17129.jpg,17129,[0.30457023 0.04139007 0.31376663 0.1603375  0.17993556]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17144.jpg,17144,[0.30250672 0.04126194 0.32173365 0.16125292 0.17324476]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15540.jpg,15540,[0.22737558 0.06602657 0.16945653 0.1280563  0.409085  ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15754.jpg,15754,[0.2267408  0.13874082 0.32139766 0.08953384 0.223587  ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15533.jpg,15533,[0.19344863 0.17931612 0.20019044 0.06232417 0.3647207 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17082.jpg,17082,[0.3054557  0.04199785 0.30473998 0.15927425 0.18853222]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15501.jpg,15501,[0.2207917  0.08075687 0.16082953 0.13336225 0.40425965]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17110.jpg,17110,[0.29990226 0.04193225 0.3246888  0.16201527 0.17146134]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16912.jpg,16912,[0.2411346  0.13493554 0.33713743 0.09033182 0.19646062]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17193.jpg,17193,[0.25996026 0.06032929 0.3332412  0.16608226 0.18038699]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17383.jpg,17383,[0.22459605 0.07160062 0.16534366 0.12907234 0.40938735]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15587.jpg,15587,[0.23456149 0.06042255 0.1791999  0.1299276  0.39588842]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15355.jpg,15355,[0.18686916 0.16358058 0.24537571 0.07433225 0.32984236]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17262.jpg,17262,[0.30360925 0.04087376 0.321307   0.16095294 0.17325701]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15528.jpg,15528,[0.3033876  0.0447662  0.26593632 0.15221956 0.23369037]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17115.jpg,17115,[0.30378523 0.04108024 0.31905222 0.16081235 0.17527004]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16916.jpg,16916,[0.22487715 0.14387006 0.3165355  0.08773498 0.22698231]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17135.jpg,17135,[0.3050154  0.04165612 0.30978286 0.15995006 0.18359554]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15765.jpg,15765,[0.241193   0.13282298 0.33845133 0.09108015 0.19645254]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17139.jpg,17139,[0.30431092 0.04130521 0.31539178 0.16049412 0.178498  ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17117.jpg,17117,[0.30488458 0.04381593 0.27975303 0.1549874  0.21655904]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17138.jpg,17138,[0.19628544 0.18859062 0.19800149 0.0605078  0.3566146 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17071.jpg,17071,[0.21973869 0.08301819 0.1560331  0.13119626 0.41001377]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15948.jpg,15948,[0.18487197 0.16479628 0.23432244 0.07141669 0.34459263]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17142.jpg,17142,[0.21929786 0.08411195 0.15556034 0.13148235 0.40954748]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15281.jpg,15281,[0.25073978 0.05616678 0.19265714 0.13418347 0.36625284]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15325.jpg,15325,[0.19874121 0.15246506 0.2781336  0.08186539 0.28879476]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17125.jpg,17125,[0.26771206 0.0523542  0.20364521 0.1373146  0.3389739 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15361.jpg,15361,[0.20043892 0.12839484 0.30089998 0.09442516 0.27584112]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17024.jpg,17024,[0.30306247 0.04493496 0.26260102 0.15149966 0.2379019 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15370.jpg,15370,[0.17840487 0.14773063 0.21806787 0.07467183 0.38112476]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16956.jpg,16956,[0.28787342 0.10804537 0.11846492 0.19829662 0.28731978]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17292.jpg,17292,[0.19156247 0.15262066 0.2645235  0.0801153  0.31117803]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17252.jpg,17252,[0.22144388 0.06911976 0.17327422 0.1283924  0.40776974]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15443.jpg,15443,[0.24298944 0.05781902 0.18601409 0.13228846 0.38088894]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15329.jpg,15329,[0.30372623 0.04122236 0.31807193 0.16078119 0.17619823]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15620.jpg,15620,[0.18668562 0.16292389 0.20476104 0.06770993 0.3779195 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15529.jpg,15529,[0.18874691 0.17157492 0.21741575 0.0664956  0.3557669 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15388.jpg,15388,[0.23395397 0.06068309 0.1785593  0.12970832 0.3970953 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17105.jpg,17105,[0.22539502 0.06894561 0.16610557 0.12800999 0.41154388]
